station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
고창연안2_연안,2007-05-01,126.3916667,35.5,192.011,32.4,17.67,0.5797,6.0,9.32238,7.98,115.478,3.18764,64.0136,16.5848,1.0,43.5472,1.08,23.7747,104.204
고창연안2_연안,2007-08-01,126.3916667,35.5,802.351,31.32,27.1,1.4927,5.6,9.57068,8.02,44.0149,7.31659,3.10319,13.9534,1.5,41.5823,2.12,20.3123,30.8684
고창연안2_연안,2007-11-01,126.3916667,35.5,524.6,30.62,15.29,0.0048,30.6,9.37,8.08,89.0,4.9,39.0,197.0,0.8,209.9,2.55,8.0,87.0
고창연안3_연안,2007-02-01,126.3775,35.38972222,519.745,32.27,7.11,4.99086,19.4,10.4675,7.92,488.784,2.74909,18.3027,294.371,0.4,309.393,2.14667,12.2733,37.4607
고창연안3_연안,2007-05-01,126.3775,35.38972222,149.732,32.53,18.86,1.07858,12.0,9.32377,8.01,323.682,7.24209,109.451,67.5493,0.5,96.2335,1.2,21.4421,120.604
고창연안3_연안,2007-08-01,126.3775,35.38972222,628.279,31.24,27.25,2.96904,8.4,8.63445,8.02,36.2318,5.42758,3.23249,38.1029,0.4,63.4567,2.04,19.9261,16.4847
고창연안4_연안,2007-02-01,126.3,35.33333333,786.0,32.46,7.73,4.28256,62.8,9.96948,7.84,732.459,1.43563,27.9665,443.972,0.3,668.477,2.26667,223.069,58.0787
고창연안4_연안,2007-05-01,126.3,35.33333333,622.14,32.5,18.06,2.27808,26.2,9.87629,8.27,336.404,5.45254,,191.573,0.3,222.057,1.04,25.0308,137.439
고창연안4_연안,2007-08-01,126.3,35.33333333,392.133,31.27,26.85,2.51512,23.4,7.83699,7.92,33.2795,7.07714,2.32739,21.0743,1.0,47.8459,2.0,19.6944,31.1916
고창연안4_연안,2007-11-01,126.3,35.33333333,521.7,30.11,14.94,0.017,84.5,8.48,8.14,167.0,4.1,70.0,122.4,0.2,140.3,1.31,13.8,172.0
고흥연안1_연안,2007-02-01,127.2433333,34.5,830.0,34.0,8.41,2.15,18.6,9.77,8.2,400.0,4.0,12.0,418.0,1.0,438.0,1.14,15.0,39.0
고흥연안1_연안,2007-05-01,127.2433333,34.5,487.0,33.77,15.88,5.70906,13.6,10.13,8.26,336.104,1.988,14.942,126.042,2.5,145.964,0.911818,17.934,31.0
고흥연안1_연안,2007-08-01,127.2433333,34.5,410.0,33.93,26.46,7.15,100.8,7.31,7.97,445.0,3.0,6.0,9.0,1.0,24.0,0.59,12.0,43.0
고흥연안1_연안,2007-11-01,127.2433333,34.5,713.0,32.46,17.67,2.86,6.2,8.23,8.19,99.0,10.0,1.0,84.0,1.0,112.0,0.5,18.0,104.0
고흥연안2_연안,2007-02-01,127.2161111,34.33138889,833.0,33.86,9.23,0.53,10.2,9.33,8.16,428.0,4.0,20.0,252.0,1.5,269.0,0.8,13.0,29.0
고흥연안2_연안,2007-05-01,127.2161111,34.33138889,564.0,33.9,15.84,3.02572,7.4,10.65,8.24,364.96,5.026,22.4998,214.76,4.0,236.726,0.911818,16.94,46.0
고흥연안2_연안,2007-08-01,127.2161111,34.33138889,430.0,34.24,25.01,3.06,9.2,7.8,8.01,388.0,3.0,5.0,6.0,1.5,30.0,0.19,20.0,32.0
고흥연안2_연안,2007-11-01,127.2161111,34.33138889,573.0,32.58,17.47,5.53,8.2,8.26,8.26,20.0,5.0,2.0,37.0,1.5,58.0,1.01,16.0,34.0
고흥연안3_연안,2007-02-01,127.4016667,34.40444444,740.0,33.69,7.87,1.64,10.0,9.83,8.14,377.0,4.0,19.0,174.0,0.5,190.0,1.18,12.0,25.0
고흥연안3_연안,2007-05-01,127.4016667,34.40444444,647.0,33.78,17.04,8.31598,12.2,11.22,8.27,281.705,2.996,10.8934,91.21,3.0,108.15,1.32773,13.944,36.0
고흥연안3_연안,2007-08-01,127.4016667,34.40444444,478.0,34.13,27.01,3.01,58.4,8.04,8.08,477.0,5.0,5.0,30.0,0.5,67.0,0.28,33.0,31.0
고흥연안3_연안,2007-11-01,127.4016667,34.40444444,591.0,32.74,17.68,5.84,6.6,8.38,8.27,40.0,3.0,1.0,74.0,0.5,94.0,0.36,16.0,72.0
고흥연안4_연안,2007-02-01,127.595,34.50916667,914.0,33.84,7.61,4.61,8.4,10.02,8.25,281.0,3.0,8.0,174.0,1.9,188.0,1.3,11.0,23.0
고흥연안4_연안,2007-05-01,127.595,34.50916667,536.0,33.78,17.1,5.83676,7.2,10.54,8.28,263.323,1.442,8.9094,62.552,3.5,76.076,0.703859,12.082,30.0
고흥연안4_연안,2007-08-01,127.595,34.50916667,547.0,33.7,26.63,3.4,9.2,7.68,8.1,414.0,3.0,5.0,8.0,1.9,22.0,0.32,11.0,28.0
고흥연안4_연안,2007-11-01,127.595,34.50916667,689.0,33.0,17.55,7.94,7.8,7.68,8.24,46.0,6.0,2.0,58.0,1.9,78.0,1.01,14.0,28.0
고흥연안5_연안,2007-02-01,127.4791667,34.47833333,716.0,34.03,7.64,7.51,11.6,10.25,8.27,252.0,2.0,4.0,157.0,2.2,181.0,1.44,21.0,22.0
고흥연안5_연안,2007-05-01,127.4791667,34.47833333,729.0,33.75,17.08,8.48334,19.8,10.44,8.28,182.798,3.416,9.4426,78.582,1.7,88.844,1.45038,6.846,44.0
고흥연안5_연안,2007-08-01,127.4791667,34.47833333,704.0,33.55,26.87,6.69,37.6,7.69,8.09,322.0,2.0,6.0,6.0,2.2,21.0,0.51,12.0,35.0
고흥연안5_연안,2007-11-01,127.4791667,34.47833333,831.0,32.1,17.04,4.69,6.8,8.61,8.28,32.0,4.0,0.0,90.0,2.2,108.0,1.09,14.0,35.0
고흥연안6_연안,2007-02-01,127.4916667,34.52277778,780.0,34.08,7.53,7.6,14.2,10.85,8.28,190.0,1.0,2.0,175.0,1.4,190.0,1.6,14.0,36.0
고흥연안6_연안,2007-05-01,127.4916667,34.52277778,630.0,33.75,16.97,5.44292,17.6,10.15,8.27,256.634,2.884,9.3248,108.192,1.2,125.37,0.938479,14.294,41.0
고흥연안6_연안,2007-08-01,127.4916667,34.52277778,460.0,33.31,28.52,8.22,55.2,7.96,8.07,535.0,1.0,6.0,10.0,1.4,23.0,1.09,11.0,50.0
고흥연안6_연안,2007-11-01,127.4916667,34.52277778,602.0,32.0,17.35,4.15,7.4,9.6,8.31,40.0,4.0,0.0,48.0,1.4,77.0,1.05,25.0,38.0
고흥연안7_연안,2007-02-01,127.5475,34.45888889,1037.0,33.95,7.71,4.97,14.0,10.06,8.08,260.0,2.0,11.0,120.0,1.1,135.0,2.0,13.0,25.0
고흥연안7_연안,2007-05-01,127.5475,34.45888889,544.0,33.84,17.46,5.0097,6.6,10.87,8.28,319.637,2.226,12.5767,110.488,3.2,124.32,0.746517,11.606,34.0
고흥연안7_연안,2007-08-01,127.5475,34.45888889,518.0,33.69,28.04,3.77,24.4,8.01,8.07,561.0,1.0,8.0,8.0,1.1,65.0,0.38,55.0,36.0
고흥연안7_연안,2007-11-01,127.5475,34.45888889,593.0,32.73,17.69,4.58,6.6,7.61,8.25,38.0,8.0,1.0,72.0,1.1,99.0,1.29,19.0,29.0
고흥연안8_연안,2007-02-01,127.5475,34.4225,803.0,33.79,7.72,6.62,18.4,10.64,8.11,254.0,3.0,10.0,191.0,0.6,208.0,1.52,14.0,25.0
고흥연안8_연안,2007-05-01,127.5475,34.4225,946.0,33.81,16.83,5.56678,22.0,10.61,8.27,319.164,4.298,13.4292,147.28,1.7,163.044,0.746517,11.466,43.0
고흥연안8_연안,2007-08-01,127.5475,34.4225,1318.0,34.12,25.62,2.76,53.2,7.27,8.01,487.0,1.0,6.0,10.0,0.6,34.0,0.32,22.0,35.0
고흥연안8_연안,2007-11-01,127.5475,34.4225,610.0,32.67,17.65,5.48,8.4,8.25,8.28,41.0,5.0,1.0,30.0,0.6,51.0,1.08,15.0,48.0
광양만1_환경관리,2007-02-01,127.67972,34.85139,1144.0,32.8,7.26,1.82,10.6,9.44,8.22,445.0,14.0,33.0,343.0,1.7,382.0,1.5,25.0,60.0
광양만1_환경관리,2007-05-01,127.67972,34.85139,744.0,32.91,18.83,10.4608,12.6,10.19,8.04,106.428,6.16,9.3062,96.964,1.5,110.712,1.48237,7.588,53.0
광양만1_환경관리,2007-08-01,127.67972,34.85139,1377.0,29.77,26.56,7.6,38.8,6.11,7.99,682.0,30.0,4.0,116.0,2.5,159.0,0.61,13.0,70.0
광양만1_환경관리,2007-11-01,127.67972,34.85139,783.0,31.5,17.61,4.13,10.0,6.34,8.13,188.0,20.0,13.0,90.0,1.7,128.0,0.98,18.0,59.0
광양만2_환경관리,2007-02-01,127.65056,34.88389,1266.0,32.5,7.64,1.7,9.8,9.32,8.22,495.0,13.0,25.0,417.0,1.7,449.0,1.5,19.0,36.0
광양만2_환경관리,2007-05-01,127.65056,34.88389,931.0,32.42,17.94,11.9,11.4,9.45,7.38,155.669,12.81,8.4909,62.958,1.5,84.182,1.17843,8.414,38.0
광양만2_환경관리,2007-08-01,127.65056,34.88389,1805.0,,27.53,6.59,20.8,6.89,7.92,1443.0,31.0,20.0,511.0,2.5,592.0,1.49,51.0,80.0
광양만2_환경관리,2007-11-01,127.65056,34.88389,787.0,31.3,17.08,4.14,10.6,6.4,8.13,290.0,18.0,9.0,89.0,1.7,121.0,1.05,14.0,46.0
광양만3_환경관리,2007-02-01,127.68222,34.90222,1465.0,32.9,7.55,1.04,8.6,8.91,8.21,421.0,14.0,27.0,289.0,2.5,328.0,1.44,25.0,43.0
광양만3_환경관리,2007-05-01,127.68222,34.90222,718.0,33.24,17.11,12.4571,8.8,9.56,8.04,114.475,5.236,16.7617,52.92,2.0,65.8,1.00247,7.644,40.0
광양만3_환경관리,2007-08-01,127.68222,34.90222,798.0,,26.81,15.29,80.0,7.52,7.9,888.0,23.0,6.0,374.0,2.2,407.0,0.13,10.0,78.0
광양만3_환경관리,2007-11-01,127.68222,34.90222,749.0,32.06,18.68,8.41,12.6,6.22,8.19,234.0,20.0,2.0,62.0,2.5,109.0,0.74,27.0,48.0
광양만4_환경관리,2007-02-01,127.82333,34.92083,1191.0,32.9,7.66,1.78,8.2,8.8,8.22,372.0,10.0,18.0,264.0,2.5,290.0,1.86,16.0,32.0
광양만4_환경관리,2007-05-01,127.82333,34.92083,865.0,33.27,16.98,11.4781,7.6,9.74,7.44,168.216,4.802,23.3213,48.706,3.0,63.826,1.19443,10.318,43.0
광양만4_환경관리,2007-08-01,127.82333,34.92083,2148.0,,26.47,2.58,30.8,7.12,7.89,2466.0,13.0,38.0,,2.0,1146.0,2.38,10.0,88.0
광양만4_환경관리,2007-11-01,127.82333,34.92083,701.0,32.61,19.52,1.94,39.8,5.36,8.13,370.0,29.0,9.0,104.0,2.5,155.0,0.49,22.0,38.0
광양만5_환경관리,2007-02-01,127.80111,34.83194,1090.0,33.1,7.62,1.8,8.8,9.6,8.21,344.0,7.0,17.0,219.0,2.2,244.0,1.81,18.0,35.0
광양만5_환경관리,2007-05-01,127.80111,34.83194,860.0,33.42,16.66,10.4094,8.4,10.14,8.15,71.666,3.486,25.9346,113.442,2.3,125.482,1.43438,8.554,62.0
광양만5_환경관리,2007-08-01,127.80111,34.83194,1228.0,,25.86,10.66,24.8,7.13,8.0,662.0,13.0,3.0,231.0,2.0,284.0,1.07,40.0,57.0
광양만5_환경관리,2007-11-01,127.80111,34.83194,697.0,32.45,18.71,2.65,7.2,5.39,8.16,325.0,24.0,12.0,109.0,2.2,148.0,0.45,15.0,43.0
광양만H1_항만,2007-02-01,127.7402778,34.8625,926.0,32.7,7.23,2.15,9.4,8.35,8.22,414.0,14.0,27.0,281.0,1.8,313.0,1.57,18.0,45.0
광양만H1_항만,2007-08-01,127.7402778,34.8625,1045.0,,27.1,11.29,18.4,7.7,7.99,735.0,19.0,12.0,248.0,1.5,278.0,1.44,12.0,69.0
구룡포연안1_연안,2007-02-01,129.5638889,35.98305556,205.0,33.96,12.71,0.55998,12.0,9.94,8.07,228.0,9.0,10.0,72.0,10.0,95.0,0.66,14.0,21.0
구룡포연안1_연안,2007-05-01,129.5638889,35.98305556,365.47,33.9,13.18,6.39364,6.8,9.67,7.93,15.3725,0.51987,2.44265,2.68649,6.0,10.4634,0.958848,7.25706,30.9935
구룡포연안1_연안,2007-08-01,129.5638889,35.98305556,190.374,33.33,22.11,3.29888,2.2,8.29,8.03,20.5755,2.42606,,2.93091,7.0,16.4872,0.958848,11.1302,29.7872
구룡포연안1_연안,2007-11-01,129.5638889,35.98305556,151.515,33.35,18.49,0.81498,4.0,9.41,7.99,193.693,4.58552,9.69178,30.7822,10.0,73.9362,0.319616,38.5684,31.0863
구룡포연안2_연안,2007-02-01,129.5880556,35.99777778,141.0,33.93,12.97,0.29916,3.0,9.87,8.09,226.0,7.0,6.0,54.0,10.0,79.0,0.46,18.0,21.0
구룡포연안2_연안,2007-05-01,129.5880556,35.99777778,330.664,33.87,13.31,7.79406,15.6,10.11,7.98,24.3595,0.81313,1.6547,10.0181,6.0,18.9037,0.639232,8.07246,36.0045
구룡포연안2_연안,2007-08-01,129.5880556,35.99777778,100.435,33.42,22.49,1.15412,3.2,8.83,8.02,21.758,1.94618,0.236385,9.27609,7.0,27.4895,0.519376,16.2672,21.9924
구룡포연안2_연안,2007-11-01,129.5880556,35.99777778,80.9721,33.29,18.84,1.80828,3.4,8.85,7.97,147.813,4.9321,7.17034,45.2162,16.0,67.1086,0.639232,16.9603,22.7348
구룡포연안H1_항만,2007-02-01,129.5563889,35.98555556,458.0,33.76,11.62,1.55168,10.0,10.2,8.04,269.0,7.0,15.0,99.0,5.0,136.0,0.58,30.0,30.0
구룡포연안H1_항만,2007-08-01,129.5563889,35.98555556,402.403,32.62,23.25,9.30402,4.2,8.31,7.97,31.9275,1.62626,5.43685,6.62426,4.0,41.2335,0.918896,32.9829,40.9226
군산연안1_연안,2007-02-01,126.7191667,35.99777778,1893.0,29.18,6.8,4.6217,7.4,10.124,7.29,670.824,24.1614,41.2908,1038.49,0.6,1357.12,1.98667,294.469,53.0
군산연안1_연안,2007-05-01,126.7191667,35.99777778,742.488,25.35,17.72,4.37828,13.2,9.22601,8.2,146.305,20.4121,104.305,327.647,1.0,698.131,2.92,350.072,154.855
군산연안1_연안,2007-08-01,126.7191667,35.99777778,1979.41,17.18,23.97,3.81412,60.6,6.94758,7.38,2224.36,23.4397,63.0981,1605.49,0.3,1841.32,3.36,212.391,91.7971
군산연안1_연안,2007-11-01,126.7191667,35.99777778,845.9,21.65,14.92,0.0595,46.0,11.02,7.81,273.0,22.5,104.0,388.0,0.3,750.3,3.71,339.8,153.0
군산연안10_연안,2007-02-01,126.4,35.97916667,687.196,32.52,6.27,1.1804,6.8,10.4545,7.94,646.456,3.05454,25.4773,346.723,1.2,369.038,1.98667,19.261,28.6037
군산연안10_연안,2007-05-01,126.4,35.97916667,224.052,31.68,15.11,0.0399,4.4,9.42387,8.35,45.0169,0.447388,55.2275,134.091,4.2,191.418,1.52,56.8799,100.431
군산연안10_연안,2007-08-01,126.4,35.97916667,455.997,30.22,25.96,1.34364,8.6,8.04527,7.96,243.96,6.35878,7.11147,31.0723,2.0,83.6164,1.6,46.1854,19.5554
군산연안10_연안,2007-11-01,126.4,35.97916667,786.3,30.0,15.45,0.0437,27.6,9.41,8.09,68.0,5.3,30.0,284.6,19.7,297.1,1.55,7.2,80.0
군산연안2_연안,2007-02-01,126.6644444,36.0,842.747,29.17,5.96,3.97264,9.2,10.3734,7.33,634.989,13.4094,36.7517,567.878,0.4,766.282,1.38667,184.995,40.0
군산연안2_연안,2007-05-01,126.6644444,36.0,618.467,29.8,15.6,1.96432,9.4,9.62733,8.39,65.8128,7.29802,66.1474,380.252,2.3,608.431,2.12,220.881,126.119
군산연안2_연안,2007-08-01,126.6644444,36.0,1752.12,17.44,24.65,3.15982,17.2,7.31557,7.81,1586.15,11.6001,41.3758,895.138,0.3,1120.13,1.36,213.395,72.8882
군산연안2_연안,2007-11-01,126.6644444,36.0,728.1,26.14,15.39,0.1442,34.4,11.73,7.84,291.0,9.2,82.0,142.7,0.3,245.5,1.55,93.6,129.0
군산연안3_연안,2007-02-01,126.6,35.97916667,991.0,30.17,6.05,4.07542,3.4,10.5036,7.53,604.41,8.91926,29.5771,595.186,0.3,714.744,2.46667,110.639,42.0
군산연안3_연안,2007-05-01,126.6,35.97916667,511.481,30.38,15.39,1.29274,7.4,9.72021,8.4,46.2402,3.88668,64.0136,341.916,2.5,463.241,2.88,117.438,108.703
군산연안3_연안,2007-08-01,126.6,35.97916667,1384.66,17.57,24.6,2.05146,11.2,7.99578,7.87,1309.44,11.4937,35.2987,652.568,0.5,765.855,1.36,101.793,57.6964
군산연안3_연안,2007-11-01,126.6,35.97916667,755.5,27.58,15.57,0.0606,27.0,8.69,7.91,212.0,9.2,66.0,141.3,0.5,250.7,1.56,100.2,106.0
군산연안4_연안,2007-02-01,126.55,35.97916667,552.942,31.29,6.06,3.40432,20.2,10.7106,7.54,624.955,6.6589,26.7951,483.659,0.3,520.418,2.22667,30.1009,37.7511
군산연안4_연안,2007-05-01,126.55,35.97916667,472.798,31.11,15.02,1.4005,6.8,9.54451,8.38,44.283,2.65637,54.2233,209.736,3.0,267.299,1.68,54.9062,102.753
군산연안4_연안,2007-08-01,126.55,35.97916667,1238.76,15.67,24.49,3.67972,9.6,6.79592,7.84,1235.91,10.2698,25.0841,663.332,0.7,770.684,1.92,97.082,53.1712
군산연안4_연안,2007-11-01,126.55,35.97916667,734.9,28.04,15.69,0.0968,29.6,9.14,8.04,139.0,88.3,82.0,115.6,0.5,277.5,1.83,73.6,98.0
군산연안5_연안,2007-02-01,126.5611111,36.01666667,479.835,32.42,7.2,2.40932,9.4,10.8136,7.52,594.854,4.67345,39.6802,379.785,0.6,400.763,1.94667,16.3046,51.0
군산연안5_연안,2007-05-01,126.5611111,36.01666667,360.499,31.19,15.4,1.15292,6.6,12.1162,8.41,79.7583,2.65637,,232.195,3.7,322.504,1.48,87.6525,125.538
군산연안5_연안,2007-08-01,126.5611111,36.01666667,938.463,26.62,24.31,2.41138,10.6,7.89796,7.94,1001.61,11.4405,13.835,509.414,2.5,585.421,2.04,64.5669,54.949
군산연안5_연안,2007-11-01,126.5611111,36.01666667,574.9,29.1,15.58,0.0698,28.2,9.35,8.0,126.0,7.2,70.0,121.2,1.0,150.8,2.16,22.4,82.0
군산연안6_연안,2007-02-01,126.5088889,36.05833333,873.93,32.57,6.02,2.12374,11.8,10.6667,7.65,602.499,3.11563,34.2626,315.37,0.4,319.829,1.66667,1.34379,52.0
군산연안6_연안,2007-05-01,126.5088889,36.05833333,236.321,31.44,15.43,0.80018,6.6,9.18919,8.32,70.706,1.09051,65.6454,170.79,3.0,204.986,1.24,33.1052,96.367
군산연안6_연안,2007-08-01,126.5088889,36.05833333,968.228,27.58,25.77,1.7737,6.4,7.16148,7.83,725.44,4.89546,9.69746,166.203,2.7,200.292,3.04,29.1941,51.7167
군산연안6_연안,2007-11-01,126.5088889,36.05833333,695.5,29.37,15.33,0.1288,29.0,10.03,8.07,124.0,6.7,70.0,190.3,2.0,223.7,1.88,26.7,106.0
군산연안7_연안,2007-02-01,126.4888889,36.11666667,460.246,32.53,6.13,2.18172,14.2,10.7469,7.47,580.043,2.84072,27.82,316.553,1.0,324.769,2.82667,5.37515,47.0
군산연안7_연안,2007-05-01,126.4888889,36.11666667,268.831,31.76,15.11,0.14204,4.6,9.40933,8.31,79.5136,0.531273,43.0523,132.879,4.0,155.929,1.84,22.5187,94.6255
군산연안7_연안,2007-08-01,126.4888889,36.11666667,1439.2,23.89,25.7,17.4016,13.2,7.83951,7.91,979.331,7.3698,13.0592,249.851,1.0,288.655,3.04,31.4339,45.8986
군산연안7_연안,2007-11-01,126.4888889,36.11666667,357.3,29.6,14.71,0.0888,38.8,9.27,8.09,109.0,7.3,58.0,141.1,2.0,157.8,1.51,9.4,109.0
군산연안8_연안,2007-02-01,126.5,35.97916667,525.054,31.2,6.07,4.63892,7.4,10.4447,7.61,561.409,5.71199,27.5272,445.445,0.4,516.824,2.58667,65.6665,40.0743
군산연안8_연안,2007-05-01,126.5,35.97916667,264.923,31.29,14.81,0.18296,7.6,9.60986,8.39,45.7509,1.3142,78.4481,202.696,4.0,244.562,1.32,40.5516,96.6573
군산연안8_연안,2007-08-01,126.5,35.97916667,1187.61,22.46,24.28,3.57584,10.2,7.55873,7.89,735.639,9.44505,13.0592,285.311,0.8,331.21,2.64,36.454,38.3027
군산연안8_연안,2007-11-01,126.5,35.97916667,667.1,29.3,15.78,0.0835,34.0,8.92,8.03,102.0,6.5,59.0,143.3,0.5,170.0,1.47,20.2,118.0
군산연안9_연안,2007-02-01,126.45,35.97916667,523.833,32.34,6.1,1.97474,11.6,10.7867,7.97,609.188,3.84872,21.8168,354.039,1.0,362.994,2.22667,5.1064,37.0
군산연안9_연안,2007-05-01,126.45,35.97916667,264.689,31.37,16.2,1.08704,4.0,9.2482,8.46,40.3685,1.00662,48.9516,138.905,3.5,195.266,1.04,55.3548,113.347
군산연안9_연안,2007-08-01,126.45,35.97916667,1003.65,29.99,25.55,3.10752,10.6,7.84394,7.93,353.729,3.2193,7.75797,61.9461,2.0,117.684,1.72,52.5185,34.5855
군산연안9_연안,2007-11-01,126.45,35.97916667,757.7,29.97,16.15,0.0123,27.4,8.69,8.15,66.0,5.4,37.0,224.5,1.5,241.3,2.47,11.4,106.0
기장연안1_연안,2007-02-01,129.2802778,35.28333333,195.739,34.29,13.49,1.15841,3.97,9.18253,7.76,335.538,8.18297,16.9598,81.0821,8.0,93.5454,0.721591,4.2803,62.4814
기장연안1_연안,2007-05-01,129.2802778,35.28333333,474.082,33.72,14.23,4.20764,10.26,8.853,8.2,205.869,4.57113,4.41278,110.228,4.0,124.217,1.18068,9.41866,11.0
기장연안1_연안,2007-08-01,129.2802778,35.28333333,445.995,33.501,20.369,7.77255,3.5,9.73047,8.0,135.37,2.17098,8.39841,74.2036,2.5,92.435,1.30306,16.0604,31.3238
기장연안1_연안,2007-11-01,129.2802778,35.28333333,203.0,33.4,17.84,2.08,3.7,7.96,8.02,232.0,4.0,8.0,48.0,6.5,61.0,0.98,9.0,24.0
기장연안2_연안,2007-02-01,129.2166667,35.16666667,146.542,34.22,13.03,1.09115,4.565,9.14117,7.84,306.335,7.1018,21.5725,82.0321,7.0,94.9485,0.65745,5.81454,55.9534
기장연안2_연안,2007-05-01,129.2166667,35.16666667,460.777,33.82,14.22,4.83542,11.0,8.39,7.83,142.163,7.9008,18.8734,360.589,4.0,393.42,1.27641,24.9303,22.0
기장연안2_연안,2007-08-01,129.2166667,35.16666667,450.249,33.576,18.46,8.37044,3.9,9.31676,7.93,218.929,3.19011,12.0984,70.2545,4.0,79.8613,1.07597,6.41671,33.6287
기장연안2_연안,2007-11-01,129.2166667,35.16666667,260.0,33.23,17.38,4.94,5.4,7.88,8.07,204.0,6.0,13.0,54.0,4.5,69.0,1.21,9.0,21.0
기장연안3_연안,2007-02-01,129.2916667,35.3,160.77,34.25,13.42,1.56946,2.49,9.26526,7.81,356.35,7.47188,17.2567,89.2147,6.0,104.888,0.785733,8.20193,56.183
기장연안3_연안,2007-05-01,129.2916667,35.3,610.733,33.53,15.08,4.32722,7.555,9.532,8.21,242.704,3.58566,15.0,111.9,4.5,122.682,1.18068,7.19624,30.0
기장연안3_연안,2007-08-01,129.2916667,35.3,281.28,33.501,20.369,5.56036,4.9,8.70447,7.97,234.122,3.35997,9.87842,4.86641,2.5,15.4146,1.01109,7.18821,36.4655
기장연안3_연안,2007-11-01,129.2916667,35.3,184.0,33.71,19.63,1.39,5.5,7.99,8.09,136.0,2.0,10.0,15.0,12.0,21.0,1.15,5.0,11.0
기장연안4_연안,2007-02-01,129.2522222,35.265,177.877,34.3,13.51,2.02535,5.61,9.51343,7.86,340.569,8.17399,13.6712,74.5089,8.5,88.3298,0.914016,5.64686,20.0707
기장연안4_연안,2007-05-01,129.2522222,35.265,756.186,33.49,14.44,5.32121,7.86,9.035,8.19,204.36,5.78969,14.4417,353.731,3.5,377.848,1.13282,18.327,21.0
기장연안4_연안,2007-08-01,129.2522222,35.265,361.097,33.655,19.829,7.32413,4.76,9.3995,8.04,110.049,2.17098,8.99041,5.14599,2.5,14.1966,1.2544,6.87961,38.5931
기장연안4_연안,2007-11-01,129.2522222,35.265,277.0,33.34,17.99,6.28,4.0,7.54,8.02,227.0,5.0,12.0,57.0,5.5,72.0,1.37,10.0,17.0
기장연안H1_항만,2007-02-01,129.2286111,35.22277778,353.183,34.19,12.44,3.88627,2.715,8.27255,7.78,365.978,8.49084,30.0281,101.806,1.0,162.97,1.20265,52.6733,57.6878
기장연안H1_항만,2007-08-01,129.2286111,35.22277778,325.885,34.38,21.47,16.2177,4.1,9.84631,7.99,100.202,2.34083,9.43442,8.57092,2.0,18.5629,1.85456,7.6511,40.898
낙동강하구1_환경관리,2007-02-01,128.92722,35.01278,183.985,33.92,12.25,0.762308,6.895,9.38935,7.85,230.746,8.34878,15.4142,83.792,5.0,102.807,0.577273,10.6662,23.8523
낙동강하구1_환경관리,2007-05-01,128.92722,35.01278,503.918,33.46,14.68,11.8083,8.81,9.995,8.26,120.425,0.134069,27.9654,64.0268,3.5,86.1385,1.03708,21.9776,44.0
낙동강하구1_환경관리,2007-08-01,128.92722,35.01278,320.944,33.08,22.69,6.4273,3.55,8.95269,8.12,99.1204,2.57827,20.4382,3.90117,3.0,20.0838,1.78427,13.6044,26.4128
낙동강하구1_환경관리,2007-11-01,128.92722,35.01278,280.0,33.12,16.76,0.9,4.5,7.72,7.89,305.0,5.0,19.0,96.0,7.0,109.0,0.74,8.0,31.0
낙동강하구2_환경관리,2007-02-01,128.96667,34.97639,213.225,33.63,11.44,0.889359,4.845,9.30662,7.83,174.512,9.58658,17.7868,92.4261,4.5,112.809,0.65745,10.7964,32.8519
낙동강하구2_환경관리,2007-05-01,128.96667,34.97639,433.393,33.63,14.85,7.77255,5.345,10.012,8.28,82.6844,0.0,4.26082,112.54,4.0,132.437,1.06899,19.8975,42.0
낙동강하구2_환경관리,2007-08-01,128.96667,34.97639,305.826,33.35,23.18,0.463364,3.1,10.3428,8.12,44.0342,3.02974,10.5124,6.15444,4.0,17.9763,2.0438,8.79213,14.6986
낙동강하구2_환경관리,2007-11-01,128.96667,34.97639,248.0,33.3,17.06,5.56,2.8,7.7,7.85,314.0,6.0,24.0,26.0,7.8,42.0,0.88,10.0,24.0
낙동강하구3_환경관리,2007-02-01,128.90833,35.0,190.033,33.66,12.06,1.0762,8.665,9.38935,7.85,171.882,9.8383,18.9115,101.159,5.5,127.821,0.497096,16.8233,25.1608
낙동강하구3_환경관리,2007-05-01,128.90833,35.0,385.947,33.29,14.41,8.44517,2.125,9.78,8.23,188.358,2.06382,5.02059,134.285,4.5,154.067,0.686071,17.7177,47.0
낙동강하구3_환경관리,2007-08-01,128.90833,35.0,323.512,33.74,21.1,2.37661,3.65,8.53898,8.03,195.397,8.89888,18.9567,35.5478,2.5,51.684,1.23277,7.2374,26.9706
낙동강하구3_환경관리,2007-11-01,128.90833,35.0,379.0,32.27,16.2,9.79,24.2,7.34,7.9,293.0,7.0,22.0,153.0,6.0,182.0,1.34,23.0,38.0
낙동강하구4_환경관리,2007-02-01,128.86528,34.99583,177.359,33.78,11.49,1.05378,6.87,9.76161,7.84,381.443,8.43952,20.0556,91.324,3.5,111.276,0.609344,11.513,20.6713
